point_idx,delta_nm,raw_force_nN,stitched_force_nN,segment_id,cumulative_offset_nN,used_for_fit,date,file,group,sample,linker,surfactant,displacement_nm,setpoint,curve_id,rupture_idx
122,95.31253259607564,8.668949269401594,8.668949269401594,0,0.0,True,20260416,k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,k80-linker2-paa,k80,linker2,paa,200.0,125.5nN,20260416::k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,
123,96.09383685364195,8.290025867213899,8.290025867213899,0,0.0,True,20260416,k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,k80-linker2-paa,k80,linker2,paa,200.0,125.5nN,20260416::k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,
124,96.8751851550285,3.9912024650261912,3.9912024650261912,0,0.0,True,20260416,k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,k80-linker2-paa,k80,linker2,paa,200.0,125.5nN,20260416::k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,
125,97.65634536822964,7.532227561930043,7.532227561930043,0,0.0,True,20260416,k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,k80-linker2-paa,k80,linker2,paa,200.0,125.5nN,20260416::k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,
126,98.43764962579597,7.1533041597423335,7.1533041597423335,0,0.0,True,20260416,k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,k80-linker2-paa,k80,linker2,paa,200.0,125.5nN,20260416::k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,
127,99.21885388281734,6.774429256646187,6.774429256646187,0,0.0,True,20260416,k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,k80-linker2-paa,k80,linker2,paa,200.0,125.5nN,20260416::k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,
128,100.0002021842039,2.475605854458479,2.475605854458479,0,0.0,True,20260416,k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,k80-linker2-paa,k80,linker2,paa,200.0,125.5nN,20260416::k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,
129,100.78140644122527,2.096730951362318,2.096730951362318,0,0.0,True,20260416,k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,k80-linker2-paa,k80,linker2,paa,200.0,125.5nN,20260416::k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,
130,101.56266665497138,5.637707549174607,5.637707549174607,0,0.0,True,20260416,k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,k80-linker2-paa,k80,linker2,paa,200.0,125.5nN,20260416::k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,
131,102.34387091199274,5.25883264607846,5.25883264607846,0,0.0,True,20260416,k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,k80-linker2-paa,k80,linker2,paa,200.0,125.5nN,20260416::k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,
132,103.12517516955907,4.879909243890751,4.879909243890751,0,0.0,True,20260416,k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,k80-linker2-paa,k80,linker2,paa,200.0,125.5nN,20260416::k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,
133,103.90643538330515,8.420885841703054,8.420885841703054,0,0.0,True,20260416,k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,k80-linker2-paa,k80,linker2,paa,200.0,125.5nN,20260416::k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,
134,104.68763964032655,8.042010938606893,8.042010938606893,0,0.0,True,20260416,k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,k80-linker2-paa,k80,linker2,paa,200.0,125.5nN,20260416::k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,
135,105.46894389789286,7.663087536419198,7.663087536419198,0,0.0,True,20260416,k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,k80-linker2-paa,k80,linker2,paa,200.0,125.5nN,20260416::k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,
136,106.25010411109402,11.204112633323035,11.204112633323035,0,0.0,True,20260416,k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,k80-linker2-paa,k80,linker2,paa,200.0,125.5nN,20260416::k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,
137,107.03140836866032,10.82518923113534,10.82518923113534,0,0.0,True,20260416,k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,k80-linker2-paa,k80,linker2,paa,200.0,125.5nN,20260416::k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,
138,107.81261262568172,10.446314328039179,10.446314328039179,0,0.0,True,20260416,k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,k80-linker2-paa,k80,linker2,paa,200.0,125.5nN,20260416::k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,
139,108.59396092706825,6.147490925851471,6.147490925851471,0,0.0,True,20260416,k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,k80-linker2-paa,k80,linker2,paa,200.0,125.5nN,20260416::k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,
140,109.37512114026943,9.688516022755323,9.688516022755323,0,0.0,True,20260416,k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,k80-linker2-paa,k80,linker2,paa,200.0,125.5nN,20260416::k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,
141,110.15646944165596,5.389692620567615,5.389692620567615,0,0.0,True,20260416,k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,k80-linker2-paa,k80,linker2,paa,200.0,125.5nN,20260416::k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,
142,110.93777369922229,5.010769218379906,5.010769218379906,0,0.0,True,20260416,k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,k80-linker2-paa,k80,linker2,paa,200.0,125.5nN,20260416::k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,
143,111.71897795624365,4.631894315283745,4.631894315283745,0,0.0,True,20260416,k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,k80-linker2-paa,k80,linker2,paa,200.0,125.5nN,20260416::k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,
144,112.50023816998976,8.172870913096062,8.172870913096062,0,0.0,True,20260416,k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,k80-linker2-paa,k80,linker2,paa,200.0,125.5nN,20260416::k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,
145,113.28144242701113,7.793996009999901,7.793996009999901,0,0.0,True,20260416,k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,k80-linker2-paa,k80,linker2,paa,200.0,125.5nN,20260416::k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,
146,114.06274668457746,7.415072607812192,7.415072607812192,0,0.0,True,20260416,k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,k80-linker2-paa,k80,linker2,paa,200.0,125.5nN,20260416::k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,
147,114.84390689732916,10.956137704716042,10.956137704716042,0,0.0,True,20260416,k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,k80-linker2-paa,k80,linker2,paa,200.0,125.5nN,20260416::k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,
148,115.6252111548955,10.577214302528333,10.577214302528333,0,0.0,True,20260416,k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,k80-linker2-paa,k80,linker2,paa,200.0,125.5nN,20260416::k80-linker2-paa-50nm-200nm-125.5nN-2 - NanoScope Analysis.txt,
